lead_id,company_name,zip_code,lead_source,lead_status,industry,company_size,deal_value,sales_rep,created_date,close_date
LEAD-000239,Armstrong and Sons,36851,Cold Outbound,Opportunity,Professional Services,51-200,26156,Eva Rodriguez,2024-11-28,
LEAD-000240,Williams-Garner,71449,Referral,New,Finance,51-200,53845,Bob Martinez,2024-09-30,
LEAD-000241,Hughes-Alvarado,59067,Website,New,Technology,51-200,64707,David Johnson,2024-11-14,
LEAD-000242,"Pollard, Simpson and Johnson",52701,Event,New,Other,1-10,4152,Alice Chen,2024-07-14,
LEAD-000243,"Rivera, Garcia and Kirk",00740,Website,Won,Technology,51-200,62007,David Johnson,2024-02-08,2024-05-17
LEAD-000244,"Lozano, Smith and Thomas",60484,Event,Qualified,Technology,500+,670750,Alice Chen,2024-12-04,
LEAD-000245,"Booker, Jones and Harrington",95119,Website,Lost,Manufacturing,201-500,188495,David Johnson,2024-04-12,2024-09-16
LEAD-000246,Hanson-Sanders,31787,Website,Qualified,Healthcare,51-200,42896,Alice Chen,2024-02-01,
LEAD-000247,Phelps-Villarreal,92341,Website,Opportunity,Retail,51-200,21010,Alice Chen,2024-05-27,
LEAD-000248,Sims-Clay,62234,Event,New,Professional Services,1-10,4058,Carol Williams,2024-07-08,
LEAD-000249,"Johnson, Jones and Welch",99654,Referral,Won,Healthcare,11-50,21173,Carol Williams,2024-12-23,
LEAD-000250,Bright-Francis,07465,Referral,Won,Retail,51-200,56023,Eva Rodriguez,2024-06-17,2024-10-26
LEAD-000251,Hodges Ltd,02128,Referral,Qualified,Manufacturing,51-200,27562,Carol Williams,2024-12-04,
LEAD-000252,Wallace Ltd,60424,Website,Opportunity,Manufacturing,51-200,30064,Carol Williams,2024-04-26,
LEAD-000253,Williams Inc,74554,Referral,Qualified,Professional Services,51-200,40932,Alice Chen,2024-04-23,
LEAD-000254,Brooks-Thomas,79008,Cold Outbound,Qualified,Finance,11-50,9707,Eva Rodriguez,2024-07-25,
LEAD-000255,Knight-Sparks,05050,Content,Opportunity,Finance,1-10,4599,Eva Rodriguez,2024-03-07,
LEAD-000256,Miller Group,92706,Cold Outbound,Opportunity,Healthcare,51-200,30432,Alice Chen,2024-08-28,
LEAD-000257,"Allen, Durham and Thomas",29322,Website,Qualified,Other,51-200,61761,David Johnson,2024-06-28,
LEAD-000258,"King, Scott and Smith",80129,Referral,New,Professional Services,11-50,13468,Eva Rodriguez,2024-11-08,
LEAD-000259,Santana-Byrd,02067,Content,Opportunity,Retail,51-200,42902,Bob Martinez,2024-03-02,
LEAD-000260,Alexander LLC,65355,Event,New,Healthcare,1-10,4400,Bob Martinez,2024-08-16,
LEAD-000261,Fowler-Coleman,88267,Referral,New,Manufacturing,11-50,12296,Alice Chen,2024-04-07,
LEAD-000262,Bruce-Gonzalez,01341,Website,Qualified,Professional Services,11-50,12259,Carol Williams,2024-05-29,
LEAD-000263,Rodriguez-James,88242,Website,Won,Professional Services,51-200,27144,Carol Williams,2024-05-19,2024-08-31
LEAD-000264,"Phillips, Lyons and Johnson",18081,Referral,Qualified,Finance,51-200,42901,Carol Williams,2024-11-18,
LEAD-000265,"Foster, Smith and Grimes",95431,Partner,Qualified,Technology,11-50,12301,Bob Martinez,2024-10-29,
LEAD-000266,"Beltran, Lozano and Mcgee",24281,Event,Qualified,Technology,201-500,105767,Bob Martinez,2024-11-19,
LEAD-000267,Parsons-Hall,61568,Event,New,Manufacturing,11-50,14907,Carol Williams,2024-11-07,
LEAD-000268,Robinson-Lee,99023,Website,Lost,Healthcare,201-500,188216,David Johnson,2024-04-07,2024-09-14
LEAD-000269,"Campos, Saunders and Becker",70070,Referral,Won,Retail,500+,374958,Carol Williams,2024-02-23,2024-04-22
LEAD-000270,"Davis, Burton and Williams",71323,Referral,Won,Manufacturing,11-50,8165,Bob Martinez,2024-11-02,
LEAD-000271,Johnson-Diaz,78751,Website,Lost,Professional Services,11-50,14057,Alice Chen,2024-02-21,2024-08-02
LEAD-000272,Browning LLC,60511,Website,New,Technology,11-50,13007,David Johnson,2024-10-17,
LEAD-000273,Thompson-Anderson,30807,Website,Won,Technology,11-50,12334,Alice Chen,2024-07-28,2024-09-11
LEAD-000274,Schmidt-Mcintyre,23879,Cold Outbound,Qualified,Manufacturing,11-50,17314,Eva Rodriguez,2024-11-18,
LEAD-000275,Scott Group,04086,Website,Opportunity,Finance,11-50,21924,Alice Chen,2024-11-09,
LEAD-000276,Francis-Morgan,58448,Website,New,Retail,500+,359496,Carol Williams,2024-02-14,
LEAD-000277,Mccarty-Taylor,68351,Referral,Opportunity,Finance,51-200,28695,David Johnson,2024-03-28,
LEAD-000278,"Ramsey, Whitney and Coffey",25177,Referral,Lost,Technology,1-10,3219,Alice Chen,2024-11-08,
LEAD-000279,"Diaz, Gibbs and Smith",19545,Partner,Opportunity,Other,500+,479136,Alice Chen,2024-07-27,
LEAD-000280,Gibson Ltd,55122,Website,Opportunity,Professional Services,500+,652974,Bob Martinez,2024-10-17,
LEAD-000281,"Baker, James and Little",63853,Website,Opportunity,Finance,1-10,7938,Bob Martinez,2024-05-24,
LEAD-000282,Leonard Group,14784,Website,Opportunity,Finance,1-10,6563,Alice Chen,2024-01-10,
LEAD-000283,"Henson, Hoffman and Herman",93711,Referral,Qualified,Other,201-500,197327,Bob Martinez,2024-03-26,
LEAD-000284,"Brown, Colon and Blankenship",57429,Referral,Won,Professional Services,51-200,56472,Alice Chen,2024-04-27,2024-10-07
LEAD-000285,"Ortiz, Taylor and Shah",25437,Website,Qualified,Retail,51-200,45257,Carol Williams,2024-04-28,
LEAD-000286,Wilson-Young,51441,Referral,New,Manufacturing,11-50,6156,Eva Rodriguez,2024-07-27,
LEAD-000287,Price LLC,39146,Event,New,Technology,201-500,197540,Alice Chen,2024-09-17,
LEAD-000288,"Horton, Fernandez and Matthews",54842,Website,New,Manufacturing,51-200,48569,Alice Chen,2024-10-09,
LEAD-000289,Mcclure Ltd,11733,Content,Won,Technology,500+,326709,Eva Rodriguez,2024-02-08,2024-05-20
LEAD-000290,Gilbert-Crosby,24993,Event,Opportunity,Healthcare,1-10,4104,Alice Chen,2024-04-18,
LEAD-000291,Vaughn and Sons,25043,Partner,New,Manufacturing,11-50,9830,Eva Rodriguez,2024-06-21,
LEAD-000292,Sampson-Foley,87567,Referral,Lost,Technology,11-50,9939,Bob Martinez,2024-02-08,2024-04-08
LEAD-000293,"Richardson, Winters and Newman",18822,Website,New,Technology,11-50,19076,David Johnson,2024-01-24,
LEAD-000294,Hill-Donaldson,35085,Event,Qualified,Finance,1-10,3889,Eva Rodriguez,2024-11-25,
LEAD-000295,Davis-Lewis,75840,Referral,New,Healthcare,201-500,210795,Carol Williams,2024-09-05,
LEAD-000296,"Maddox, Williams and Cook",25067,Website,Qualified,Finance,201-500,174406,Alice Chen,2024-02-18,
LEAD-000297,"Harris, Gallegos and Spencer",51346,Referral,Won,Finance,500+,65064,Eva Rodriguez,2024-08-15,2024-09-21
LEAD-000298,Li and Sons,74948,Referral,Opportunity,Manufacturing,1-10,5818,David Johnson,2024-05-07,
LEAD-000299,Kramer PLC,98283,Referral,Won,Retail,11-50,10535,David Johnson,2024-01-02,2024-06-18
LEAD-000300,Garrison-Thomas,47467,Event,Qualified,Other,11-50,12955,David Johnson,2024-02-20,
LEAD-000301,"King, Thompson and Guerrero",32443,Partner,New,Healthcare,11-50,15412,Eva Rodriguez,2024-01-11,
LEAD-000302,Smith and Sons,61422,Cold Outbound,Qualified,Healthcare,1-10,6958,Eva Rodriguez,2024-08-16,
LEAD-000303,Smith-Baker,51638,Referral,Lost,Other,51-200,46857,Alice Chen,2024-02-19,2024-06-27
LEAD-000304,"Fisher, Wilson and Brown",84710,Website,Qualified,Manufacturing,11-50,18137,David Johnson,2024-06-23,
LEAD-000305,Palmer-Rodriguez,51525,Partner,Won,Technology,51-200,63768,Eva Rodriguez,2024-07-14,2024-12-23
LEAD-000306,Dougherty Inc,05452,Referral,Opportunity,Technology,51-200,38375,David Johnson,2024-10-09,
LEAD-000307,"Boyd, Ellis and Maynard",98570,Partner,Qualified,Retail,51-200,79984,Carol Williams,2024-01-24,
LEAD-000308,Boone-Simmons,44273,Referral,Qualified,Professional Services,51-200,52465,Bob Martinez,2024-02-11,
LEAD-000309,Joseph-Wallace,02188,Referral,Qualified,Retail,11-50,12486,David Johnson,2024-12-15,
LEAD-000310,Morris and Sons,84075,Content,Qualified,Healthcare,11-50,16150,Alice Chen,2024-01-26,
LEAD-000311,Hill Ltd,65053,Website,Qualified,Retail,51-200,31980,Alice Chen,2024-08-15,
LEAD-000312,"Joseph, James and Harper",24954,Referral,Qualified,Other,11-50,21281,Alice Chen,2024-04-24,
LEAD-000313,Wagner-Jordan,40057,Website,Qualified,Other,51-200,45371,Alice Chen,2024-11-04,
LEAD-000314,"Wilson, Pena and Rich",60926,Cold Outbound,New,Manufacturing,51-200,47175,Eva Rodriguez,2024-08-02,
LEAD-000315,"Glenn, Jordan and Beasley",77364,Cold Outbound,Lost,Retail,11-50,9558,Carol Williams,2024-06-09,2024-11-06
LEAD-000316,Wilcox-Ross,35226,Referral,Qualified,Technology,11-50,17347,Alice Chen,2024-10-10,
LEAD-000317,Edwards LLC,13675,Website,New,Technology,51-200,40949,David Johnson,2024-09-15,
LEAD-000318,Brooks-Hernandez,80909,Referral,Lost,Healthcare,201-500,173252,Bob Martinez,2024-12-24,
LEAD-000319,Jones-Decker,56594,Website,Opportunity,Professional Services,51-200,68611,Alice Chen,2024-02-06,
LEAD-000320,Davis-Rodgers,97358,Event,New,Professional Services,11-50,15483,Alice Chen,2024-11-11,
LEAD-000321,Hawkins PLC,17881,Website,Opportunity,Healthcare,1-10,7417,David Johnson,2024-08-06,
LEAD-000322,"Rivera, Martinez and Gomez",33839,Referral,Opportunity,Finance,201-500,156559,Bob Martinez,2024-09-15,
LEAD-000323,Parrish-Griffith,61014,Cold Outbound,Opportunity,Technology,51-200,58374,Bob Martinez,2024-04-21,
LEAD-000324,"Edwards, Garcia and Romero",62243,Website,Won,Manufacturing,11-50,16425,Alice Chen,2024-03-01,2024-06-25
LEAD-000325,"Olson, Boone and Bell",22405,Partner,Opportunity,Technology,500+,368404,Eva Rodriguez,2024-08-04,
LEAD-000326,Wilson-Ramirez,28622,Website,Lost,Retail,51-200,57722,David Johnson,2024-03-28,2024-09-04
LEAD-000327,Bruce-Villegas,68041,Cold Outbound,Won,Finance,51-200,56454,Alice Chen,2024-11-13,
LEAD-000328,"Austin, Day and Johnson",47868,Cold Outbound,New,Technology,51-200,30830,Eva Rodriguez,2024-12-26,
LEAD-000329,"Gallegos, Adams and White",50585,Cold Outbound,Opportunity,Technology,51-200,47313,Bob Martinez,2024-09-29,
LEAD-000330,Dorsey-Bell,14744,Partner,Qualified,Professional Services,11-50,19003,Alice Chen,2024-03-11,
LEAD-000331,Knight Group,13060,Referral,Qualified,Professional Services,201-500,78238,Eva Rodriguez,2024-01-28,
LEAD-000332,Figueroa Inc,62027,Referral,New,Other,11-50,16401,Bob Martinez,2024-02-05,
LEAD-000333,"Moreno, Bennett and Chavez",40013,Event,Qualified,Professional Services,1-10,2844,Carol Williams,2024-03-02,
LEAD-000334,Collins-Nguyen,16936,Website,Opportunity,Finance,1-10,3088,Carol Williams,2024-08-08,
LEAD-000335,"Miller, Williams and Moore",49120,Website,Opportunity,Professional Services,11-50,10073,David Johnson,2024-08-27,
LEAD-000336,Craig LLC,70787,Website,New,Manufacturing,11-50,10885,Eva Rodriguez,2024-06-21,
LEAD-000337,"Coleman, Lawson and Perry",72952,Website,Won,Other,1-10,3210,Bob Martinez,2024-03-24,2024-07-20
LEAD-000338,"Wilson, Jordan and Campbell",60638,Website,Opportunity,Finance,11-50,8794,Carol Williams,2024-09-20,
LEAD-000339,"Tucker, Estrada and Williams",49749,Website,Qualified,Manufacturing,51-200,46080,Bob Martinez,2024-06-02,
LEAD-000340,"Brown, Harris and Dougherty",98590,Cold Outbound,Qualified,Retail,201-500,134575,Eva Rodriguez,2024-10-25,
LEAD-000341,Duran LLC,62321,Referral,New,Healthcare,1-10,5759,Alice Chen,2024-05-07,
LEAD-000342,Smith Ltd,93512,Event,Won,Other,500+,437336,Carol Williams,2024-06-16,2024-08-01
LEAD-000343,Anderson PLC,33131,Referral,New,Other,201-500,183073,Eva Rodriguez,2024-09-30,
LEAD-000344,Mason Ltd,73560,Event,Opportunity,Professional Services,11-50,11901,Eva Rodriguez,2024-11-09,
LEAD-000345,Jones-Hensley,99612,Referral,New,Finance,51-200,54361,Bob Martinez,2024-01-17,
LEAD-000346,Smith-Morse,10514,Website,Opportunity,Technology,51-200,60303,Eva Rodriguez,2024-11-30,
LEAD-000347,Johnston-Berry,68878,Event,Opportunity,Retail,11-50,6225,Bob Martinez,2024-10-02,
LEAD-000348,"Butler, Wilson and Smith",38058,Referral,New,Retail,11-50,17661,Bob Martinez,2024-05-06,
LEAD-000349,Solis PLC,97873,Partner,Opportunity,Professional Services,11-50,13719,Eva Rodriguez,2024-06-27,
LEAD-000350,"Gillespie, Davis and Richard",61070,Referral,New,Healthcare,11-50,17359,Alice Chen,2024-04-04,
LEAD-000351,Chapman-Warren,06883,Referral,Won,Professional Services,201-500,156911,Eva Rodriguez,2024-06-02,2024-11-09
LEAD-000352,Reese-Walker,98029,Website,Qualified,Manufacturing,51-200,44370,Alice Chen,2024-10-29,
LEAD-000353,Jones Ltd,78249,Referral,Opportunity,Retail,500+,532265,Carol Williams,2024-02-14,
LEAD-000354,"Hicks, Bullock and Bailey",21756,Referral,Qualified,Technology,1-10,4203,Eva Rodriguez,2024-10-09,
LEAD-000355,"Briggs, Young and Thomas",79121,Cold Outbound,New,Healthcare,11-50,9498,Alice Chen,2024-03-17,
LEAD-000356,Morrison Ltd,98584,Partner,New,Other,11-50,18079,Carol Williams,2024-01-30,
LEAD-000357,Bean Ltd,50529,Website,Lost,Healthcare,11-50,8159,Alice Chen,2024-07-10,2024-11-04
LEAD-000358,Webster-Wolf,38585,Referral,Qualified,Manufacturing,1-10,3339,Alice Chen,2024-06-23,
LEAD-000359,"Glass, Cunningham and Reid",34956,Cold Outbound,Won,Healthcare,201-500,243884,Alice Chen,2024-08-30,
LEAD-000360,Lin-Burton,32211,Cold Outbound,Won,Manufacturing,11-50,18467,Carol Williams,2024-02-28,2024-06-02
LEAD-000361,Jones-Ramos,50652,Website,New,Manufacturing,1-10,3868,David Johnson,2024-04-27,
LEAD-000362,Vargas-Bell,75439,Website,Qualified,Healthcare,51-200,49482,Eva Rodriguez,2024-01-29,
LEAD-000363,Murray-Johnson,41859,Referral,Won,Finance,1-10,4278,Carol Williams,2024-05-23,2024-09-09
LEAD-000364,Jones-Lin,23226,Referral,New,Healthcare,11-50,14108,David Johnson,2024-11-28,
LEAD-000365,Gilbert PLC,52565,Event,Won,Other,11-50,19128,Eva Rodriguez,2024-05-29,2024-11-10
LEAD-000366,Carpenter-Best,72635,Website,Lost,Technology,500+,601737,Carol Williams,2024-10-13,
LEAD-000367,Cole PLC,72640,Cold Outbound,Won,Finance,11-50,8719,David Johnson,2024-09-10,
LEAD-000368,Morris Group,94027,Cold Outbound,Qualified,Manufacturing,201-500,64371,Carol Williams,2024-07-13,
LEAD-000369,Rosario Group,83544,Referral,Lost,Professional Services,201-500,142693,Eva Rodriguez,2024-02-10,2024-04-06
LEAD-000370,Haas-Miller,51557,Partner,Opportunity,Finance,11-50,22092,David Johnson,2024-09-07,
LEAD-000371,Williams Ltd,62878,Cold Outbound,Qualified,Technology,201-500,242478,Alice Chen,2024-06-19,
LEAD-000372,Warren-Bishop,47445,Cold Outbound,New,Retail,1-10,6825,Eva Rodriguez,2024-05-21,
LEAD-000373,Hardin-Hughes,34984,Referral,Opportunity,Other,51-200,52355,Eva Rodriguez,2024-10-27,
LEAD-000374,Shelton-Williams,33315,Website,Qualified,Technology,51-200,52702,Carol Williams,2024-09-02,
LEAD-000375,"Cook, Rivera and Grant",43164,Website,Opportunity,Manufacturing,11-50,12960,Carol Williams,2024-05-30,
LEAD-000376,King-York,04928,Cold Outbound,Won,Finance,11-50,20420,Bob Martinez,2024-12-17,
LEAD-000377,"Marks, Cook and Aguilar",21790,Referral,Lost,Healthcare,11-50,23744,Bob Martinez,2024-02-24,2024-07-09
LEAD-000378,Collins-Douglas,47438,Cold Outbound,Qualified,Manufacturing,11-50,18110,Bob Martinez,2024-09-14,
LEAD-000379,Anderson-Fletcher,50210,Content,Opportunity,Other,51-200,43819,Bob Martinez,2024-02-02,
LEAD-000380,Hansen-Schneider,04783,Referral,New,Technology,51-200,49041,Eva Rodriguez,2024-05-07,
LEAD-000381,Santiago Ltd,75560,Cold Outbound,New,Professional Services,11-50,10371,Carol Williams,2024-09-23,
LEAD-000382,"Davis, Santiago and Romero",59354,Event,Won,Finance,1-10,3196,Carol Williams,2024-01-08,2024-02-15
LEAD-000383,Parker-Bean,52556,Event,Opportunity,Other,11-50,11165,David Johnson,2024-05-12,
LEAD-000384,Lee-Cooke,95565,Event,Qualified,Other,1-10,6619,Eva Rodriguez,2024-03-01,
LEAD-000385,Phillips Inc,53719,Website,Qualified,Retail,1-10,3760,Alice Chen,2024-07-16,
LEAD-000386,"Conley, Stephenson and Johnson",12918,Cold Outbound,Qualified,Manufacturing,1-10,2578,Bob Martinez,2024-05-10,
LEAD-000387,"Anderson, Bennett and Martin",93610,Partner,Opportunity,Finance,11-50,18187,Bob Martinez,2024-11-18,
LEAD-000388,"Wise, Lamb and Martin",77374,Referral,New,Other,51-200,54727,Bob Martinez,2024-06-18,
LEAD-000389,Jenkins Ltd,76531,Referral,Opportunity,Retail,201-500,6478,Bob Martinez,2024-10-06,
LEAD-000390,Montes PLC,61418,Website,Qualified,Professional Services,11-50,9342,Alice Chen,2024-04-20,
LEAD-000391,"Bowers, Young and Allen",42163,Website,New,Retail,51-200,40879,Carol Williams,2024-11-10,
LEAD-000392,Mckee-Lee,34951,Referral,Opportunity,Finance,51-200,67376,Eva Rodriguez,2024-09-20,
LEAD-000393,"Joyce, Murray and Campbell",84750,Website,New,Professional Services,51-200,43541,Carol Williams,2024-05-28,
LEAD-000394,"Rose, Burch and Montoya",63304,Referral,Opportunity,Finance,51-200,43277,Eva Rodriguez,2024-11-07,
LEAD-000395,"Taylor, Wright and Davidson",33556,Website,Opportunity,Retail,11-50,9822,Carol Williams,2024-12-05,
LEAD-000396,Spencer-Garcia,33767,Content,Qualified,Retail,1-10,3437,David Johnson,2024-11-24,
LEAD-000397,"Rosales, Mitchell and Hines",14541,Event,New,Healthcare,1-10,4516,David Johnson,2024-04-15,
LEAD-000398,Whitehead-Hernandez,27958,Event,Opportunity,Manufacturing,51-200,50189,Bob Martinez,2024-06-18,
LEAD-000399,Potts and Sons,41034,Referral,Opportunity,Healthcare,51-200,41482,Eva Rodriguez,2024-11-13,
LEAD-000400,Wilkerson-Arias,23056,Referral,Lost,Technology,11-50,18336,Eva Rodriguez,2024-06-10,2024-09-27
LEAD-000401,Sanders LLC,85609,Referral,New,Other,1-10,5034,Bob Martinez,2024-04-01,
LEAD-000402,Vang-Brooks,15625,Website,Opportunity,Technology,1-10,3129,Bob Martinez,2024-01-11,
LEAD-000403,Galvan-Combs,36017,Website,Qualified,Professional Services,11-50,9428,Eva Rodriguez,2024-09-09,
LEAD-000404,Moody-Taylor,72428,Partner,Won,Healthcare,51-200,64066,Alice Chen,2024-04-21,2024-05-22
LEAD-000405,Horton-Taylor,96129,Cold Outbound,Qualified,Finance,11-50,18034,David Johnson,2024-10-01,
LEAD-000406,West-Smith,76520,Content,Qualified,Other,51-200,41345,Bob Martinez,2024-01-31,
LEAD-000407,Scott and Sons,29824,Website,Qualified,Retail,500+,334089,Alice Chen,2024-08-01,
LEAD-000408,"Lynch, Henderson and Parsons",53587,Website,New,Professional Services,201-500,50697,David Johnson,2024-04-02,
LEAD-000409,Martinez-Allen,92276,Website,Opportunity,Healthcare,500+,452685,Eva Rodriguez,2024-09-05,
LEAD-000410,"Bryant, Rodriguez and Stein",95527,Cold Outbound,Qualified,Professional Services,1-10,5411,Alice Chen,2024-08-19,
LEAD-000411,"Smith, Robertson and Allen",67672,Cold Outbound,Opportunity,Finance,201-500,138838,David Johnson,2024-02-25,
LEAD-000412,Patterson-Mendez,97003,Website,Lost,Manufacturing,11-50,16034,Alice Chen,2024-04-03,2024-07-05
LEAD-000413,"Butler, Beck and Miller",72315,Cold Outbound,Qualified,Other,51-200,45122,Eva Rodriguez,2024-05-20,
LEAD-000414,Ashley PLC,97049,Referral,Qualified,Healthcare,11-50,12725,Bob Martinez,2024-07-16,
LEAD-000415,"Spencer, Myers and Harrison",83346,Cold Outbound,Won,Manufacturing,51-200,45225,Carol Williams,2024-09-03,
LEAD-000416,Zavala-King,43528,Referral,Qualified,Healthcare,11-50,18632,Eva Rodriguez,2024-01-07,
LEAD-000417,Kramer-Cooper,85901,Referral,New,Other,500+,882170,Alice Chen,2024-10-11,
LEAD-000418,"Fuller, Ingram and Moss",85350,Referral,New,Manufacturing,201-500,133464,Carol Williams,2024-05-09,
LEAD-000419,Williams PLC,29142,Referral,Lost,Professional Services,201-500,152740,Alice Chen,2024-05-11,2024-10-15
LEAD-000420,"Thompson, Maxwell and Marshall",56174,Website,Lost,Retail,201-500,198473,Alice Chen,2024-09-27,
LEAD-000421,Welch-Cain,72827,Referral,Qualified,Professional Services,201-500,141491,Alice Chen,2024-01-25,
LEAD-000422,"Parsons, Ellis and Carter",19087,Partner,Lost,Professional Services,51-200,34336,David Johnson,2024-01-18,2024-05-28
LEAD-000423,Blackwell LLC,71486,Website,Qualified,Other,201-500,175922,Carol Williams,2024-12-28,
LEAD-000424,Robertson-Hays,87357,Partner,Opportunity,Professional Services,1-10,4565,Carol Williams,2024-07-29,
LEAD-000425,King-Mullins,24473,Website,Opportunity,Retail,1-10,5207,David Johnson,2024-03-15,
LEAD-000426,Kelly-Norman,49090,Website,New,Finance,51-200,50970,Bob Martinez,2024-12-02,
LEAD-000427,"Rivera, Martinez and Richardson",66701,Cold Outbound,Lost,Professional Services,201-500,178683,Eva Rodriguez,2024-12-11,
LEAD-000428,Paul-Kline,84774,Website,Lost,Professional Services,11-50,15887,David Johnson,2024-05-30,2024-09-05
LEAD-000429,Beltran-Crawford,12967,Website,Qualified,Professional Services,51-200,63255,Alice Chen,2024-07-12,
LEAD-000430,Glass-Stone,05486,Website,Lost,Other,500+,499025,Eva Rodriguez,2024-11-07,
LEAD-000431,Acosta Inc,33569,Content,Opportunity,Retail,201-500,179317,Alice Chen,2024-06-16,
LEAD-000432,"Carney, White and Carter",24330,Event,Opportunity,Finance,11-50,7871,Eva Rodriguez,2024-02-09,
